id;date;journal_id/id;name;period_id/id;line_id/account_id/id;line_id/date;line_id/name;line_id/credit;line_id/debit;line_id/journal_id/id;line_id/period_id/id
;;;;;__export__.account_account_134;2016-01-01;50_40018910 - I. Markov - 37216 - Réalisation CTI Ecological Waste Management (2016);;25200.00;__export__.account_journal_5;__export__.account_period_19
408;2016-01-01;__export__.account_journal_5;408;__export__.account_period_19;37216;2016-01-01;50_40018910 - I. Markov - 37216 - Réalisation CTI Ecological Waste Management (2016);25200.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40018910 - I. Markov - 37216 - Réalisation CTI Ecological Waste Management (2016);;25200.00;__export__.account_journal_5;__export__.account_period_19
409;2015-09-01;__export__.account_journal_5;409;__export__.account_period_18;__export__.account_account_176;2015-09-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2015);6399.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2015);;6399.60;__export__.account_journal_5;__export__.account_period_18
410;2015-09-01;__export__.account_journal_5;410;__export__.account_period_18;36797;2015-09-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2015);6399.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2015);;6399.60;__export__.account_journal_5;__export__.account_period_18
411;2016-01-01;__export__.account_journal_5;411;__export__.account_period_19;__export__.account_account_176;2016-01-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2016);12800.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2016);;12800.40;__export__.account_journal_5;__export__.account_period_19
412;2016-01-01;__export__.account_journal_5;412;__export__.account_period_19;36797;2016-01-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2016);12800.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12245930 - N. Brender - 36797  -  Développement projet FNS H1N1 (2016);;12800.40;__export__.account_journal_5;__export__.account_period_19
413;2015-09-01;__export__.account_journal_5;413;__export__.account_period_18;__export__.account_account_1957;2015-09-01;50_17157975 - N. Montandon - Prix GENILEM (2015);9200.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_17157975 - N. Montandon - Prix GENILEM (2015);;9200.40;__export__.account_journal_5;__export__.account_period_18
414;2015-09-01;__export__.account_journal_5;414;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_17157975 - N. Montandon - Prix GENILEM (2015);9200.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_17157975 - N. Montandon - Prix GENILEM (2015);;9200.40;__export__.account_journal_5;__export__.account_period_18
415;2016-01-01;__export__.account_journal_5;415;__export__.account_period_19;__export__.account_account_1957;2016-01-01;50_17157975 - N. Montandon - Prix GENILEM (2016);18399.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_17157975 - N. Montandon - Prix GENILEM (2016);;18399.60;__export__.account_journal_5;__export__.account_period_19
416;2016-01-01;__export__.account_journal_5;416;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_17157975 - N. Montandon - Prix GENILEM (2016);18399.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_17157975 - N. Montandon - Prix GENILEM (2016);;18399.60;__export__.account_journal_5;__export__.account_period_19
417;2008-10-31;__export__.account_journal_5;417;__export__.account_period_18;__export__.account_account_117;2008-10-31;539,Informatique de gestion;840.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;18283;2008-10-31;539,Informatique de gestion;;840.00;__export__.account_journal_5;__export__.account_period_18
418;2008-10-31;__export__.account_journal_5;418;__export__.account_period_18;__export__.account_account_117;2008-10-31;539,Informatique de gestion;1680.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;18283;2008-10-31;539,Informatique de gestion;;1680.00;__export__.account_journal_5;__export__.account_period_18
419;2007-11-16;__export__.account_journal_5;419;__export__.account_period_18;__export__.account_account_117;2007-11-16;549,Information et documentation;892.50;;__export__.account_journal_5;__export__.account_period_18
;;;;;18403;2007-11-16;549,Information et documentation;;892.50;__export__.account_journal_5;__export__.account_period_18
420;2007-11-16;__export__.account_journal_5;420;__export__.account_period_18;__export__.account_account_117;2007-11-16;549,Information et documentation;1785.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;18403;2007-11-16;549,Information et documentation;;1785.00;__export__.account_journal_5;__export__.account_period_18
421;2008-11-20;__export__.account_journal_5;421;__export__.account_period_18;__export__.account_account_117;2008-11-20;539,Informatique de gestion;3187.50;;__export__.account_journal_5;__export__.account_period_18
;;;;;19555;2008-11-20;539,Informatique de gestion;;3187.50;__export__.account_journal_5;__export__.account_period_18
422;2008-11-20;__export__.account_journal_5;422;__export__.account_period_18;__export__.account_account_117;2008-11-20;539,Informatique de gestion;6375.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;19555;2008-11-20;539,Informatique de gestion;;6375.00;__export__.account_journal_5;__export__.account_period_18
423;2010-01-08;__export__.account_journal_5;423;__export__.account_period_18;__export__.account_account_117;2010-01-08;549,Information et documentation;1785.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21039;2010-01-08;549,Information et documentation;;1785.00;__export__.account_journal_5;__export__.account_period_18
424;2010-01-08;__export__.account_journal_5;424;__export__.account_period_18;__export__.account_account_117;2010-01-08;549,Information et documentation;892.50;;__export__.account_journal_5;__export__.account_period_18
;;;;;21039;2010-01-08;549,Information et documentation;;892.50;__export__.account_journal_5;__export__.account_period_18
425;2009-04-01;__export__.account_journal_5;425;__export__.account_period_18;__export__.account_account_117;2009-04-01;539,Informatique de gestion;2982.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20450;2009-04-01;539,Informatique de gestion;;2982.00;__export__.account_journal_5;__export__.account_period_18
426;2009-04-01;__export__.account_journal_5;426;__export__.account_period_18;__export__.account_account_117;2009-04-01;539,Informatique de gestion;5964.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20450;2009-04-01;539,Informatique de gestion;;5964.00;__export__.account_journal_5;__export__.account_period_18
427;2012-07-02;__export__.account_journal_5;427;__export__.account_period_18;__export__.account_account_117;2012-07-02;519,Economie d'entreprise;4620.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21175;2012-07-02;519,Economie d'entreprise;;4620.00;__export__.account_journal_5;__export__.account_period_18
428;2012-07-02;__export__.account_journal_5;428;__export__.account_period_18;__export__.account_account_117;2012-07-02;519,Economie d'entreprise;9240.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21175;2012-07-02;519,Economie d'entreprise;;9240.00;__export__.account_journal_5;__export__.account_period_18
429;2014-01-21;__export__.account_journal_5;429;__export__.account_period_18;__export__.account_account_117;2014-01-21;519,Economie d'entreprise;9066.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;22224;2014-01-21;519,Economie d'entreprise;;9066.00;__export__.account_journal_5;__export__.account_period_18
430;2014-01-21;__export__.account_journal_5;430;__export__.account_period_18;__export__.account_account_117;2014-01-21;519,Economie d'entreprise;4534.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;22224;2014-01-21;519,Economie d'entreprise;;4534.00;__export__.account_journal_5;__export__.account_period_18
431;2012-09-25;__export__.account_journal_5;431;__export__.account_period_18;__export__.account_account_117;2012-09-25;539,Informatique de gestion;12000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;23490;2012-09-25;539,Informatique de gestion;;12000.00;__export__.account_journal_5;__export__.account_period_18
432;2012-06-19;__export__.account_journal_5;432;__export__.account_period_18;__export__.account_account_117;2012-06-19;539,Informatique de gestion;1856.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;24079;2012-06-19;539,Informatique de gestion;;1856.40;__export__.account_journal_5;__export__.account_period_18
433;2012-06-19;__export__.account_journal_5;433;__export__.account_period_18;__export__.account_account_117;2012-06-19;539,Informatique de gestion;3712.80;;__export__.account_journal_5;__export__.account_period_18
;;;;;24079;2012-06-19;539,Informatique de gestion;;3712.80;__export__.account_journal_5;__export__.account_period_18
434;2011-12-29;__export__.account_journal_5;434;__export__.account_period_18;__export__.account_account_117;2011-12-29;539,Informatique de gestion;467.50;;__export__.account_journal_5;__export__.account_period_18
;;;;;25064;2011-12-29;539,Informatique de gestion;;467.50;__export__.account_journal_5;__export__.account_period_18
435;2011-12-29;__export__.account_journal_5;435;__export__.account_period_18;__export__.account_account_117;2011-12-29;539,Informatique de gestion;935.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;25064;2011-12-29;539,Informatique de gestion;;935.00;__export__.account_journal_5;__export__.account_period_18
436;2006-04-27;__export__.account_journal_5;436;__export__.account_period_18;__export__.account_account_117;2006-04-27;DAEL, SPBR;10800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11259;2006-04-27;DAEL, SPBR;;10800.00;__export__.account_journal_5;__export__.account_period_18
437;2006-04-27;__export__.account_journal_5;437;__export__.account_period_18;__export__.account_account_117;2006-04-27;DAEL, SPBR;1280.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11259;2006-04-27;DAEL, SPBR;;1280.00;__export__.account_journal_5;__export__.account_period_18
438;2006-04-27;__export__.account_journal_5;438;__export__.account_period_18;__export__.account_account_117;2006-04-27;DAEL, SPBR;2560.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11259;2006-04-27;DAEL, SPBR;;2560.00;__export__.account_journal_5;__export__.account_period_18
439;2005-12-08;__export__.account_journal_5;439;__export__.account_period_18;__export__.account_account_117;2005-12-08;prestataire à définir;12000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11260;2005-12-08;prestataire à définir;;12000.00;__export__.account_journal_5;__export__.account_period_18
440;2005-12-08;__export__.account_journal_5;440;__export__.account_period_18;__export__.account_account_117;2005-12-08;CCSO Genève;12000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11260;2005-12-08;CCSO Genève;;12000.00;__export__.account_journal_5;__export__.account_period_18
441;2005-12-08;__export__.account_journal_5;441;__export__.account_period_18;__export__.account_account_117;2005-12-08;prestataire à définir;24000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11260;2005-12-08;prestataire à définir;;24000.00;__export__.account_journal_5;__export__.account_period_18
442;2005-12-08;__export__.account_journal_5;442;__export__.account_period_18;__export__.account_account_117;2005-12-08;CCSO Genève;24000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11260;2005-12-08;CCSO Genève;;24000.00;__export__.account_journal_5;__export__.account_period_18
443;2006-11-10;__export__.account_journal_5;443;__export__.account_period_18;__export__.account_account_117;2006-11-10;Consultant senior Beryl SA;30600.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11869;2006-11-10;Consultant senior Beryl SA;;30600.00;__export__.account_journal_5;__export__.account_period_18
444;2006-11-10;__export__.account_journal_5;444;__export__.account_period_18;__export__.account_account_117;2006-11-10;Consultant senior Beryl SA;3600.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11869;2006-11-10;Consultant senior Beryl SA;;3600.00;__export__.account_journal_5;__export__.account_period_18
445;2006-11-10;__export__.account_journal_5;445;__export__.account_period_18;__export__.account_account_117;2006-11-10;Consultant senior Beryl SA;14400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11869;2006-11-10;Consultant senior Beryl SA;;14400.00;__export__.account_journal_5;__export__.account_period_18
446;2006-11-10;__export__.account_journal_5;446;__export__.account_period_18;__export__.account_account_117;2006-11-10;Consultant senior Beryl SA;9000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11869;2006-11-10;Consultant senior Beryl SA;;9000.00;__export__.account_journal_5;__export__.account_period_18
447;2006-10-30;__export__.account_journal_5;447;__export__.account_period_18;__export__.account_account_117;2006-10-30;Crédit Suisse;816.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Crédit Suisse;;816.00;__export__.account_journal_5;__export__.account_period_18
448;2006-10-30;__export__.account_journal_5;448;__export__.account_period_18;__export__.account_account_117;2006-10-30;HSW Luzern;816.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;HSW Luzern;;816.00;__export__.account_journal_5;__export__.account_period_18
449;2006-10-30;__export__.account_journal_5;449;__export__.account_period_18;__export__.account_account_117;2006-10-30;Université de Savoie;816.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Université de Savoie;;816.00;__export__.account_journal_5;__export__.account_period_18
450;2006-10-30;__export__.account_journal_5;450;__export__.account_period_18;__export__.account_account_117;2006-10-30;Crédit Suisse;816.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Crédit Suisse;;816.00;__export__.account_journal_5;__export__.account_period_18
451;2006-10-30;__export__.account_journal_5;451;__export__.account_period_18;__export__.account_account_117;2006-10-30;HSW Luzern;816.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;HSW Luzern;;816.00;__export__.account_journal_5;__export__.account_period_18
452;2006-10-30;__export__.account_journal_5;452;__export__.account_period_18;__export__.account_account_117;2006-10-30;Université de Savoie;816.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Université de Savoie;;816.00;__export__.account_journal_5;__export__.account_period_18
453;2006-10-30;__export__.account_journal_5;453;__export__.account_period_18;__export__.account_account_117;2006-10-30;Crédit Suisse;3700.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Crédit Suisse;;3700.00;__export__.account_journal_5;__export__.account_period_18
454;2006-10-30;__export__.account_journal_5;454;__export__.account_period_18;__export__.account_account_117;2006-10-30;HSW Luzern;3700.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;HSW Luzern;;3700.00;__export__.account_journal_5;__export__.account_period_18
455;2006-10-30;__export__.account_journal_5;455;__export__.account_period_18;__export__.account_account_117;2006-10-30;Université de Savoie;3700.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Université de Savoie;;3700.00;__export__.account_journal_5;__export__.account_period_18
456;2006-10-30;__export__.account_journal_5;456;__export__.account_period_18;__export__.account_account_117;2006-10-30;Crédit Suisse;4080.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Crédit Suisse;;4080.00;__export__.account_journal_5;__export__.account_period_18
457;2006-10-30;__export__.account_journal_5;457;__export__.account_period_18;__export__.account_account_117;2006-10-30;HSW Luzern;4080.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;HSW Luzern;;4080.00;__export__.account_journal_5;__export__.account_period_18
458;2006-10-30;__export__.account_journal_5;458;__export__.account_period_18;__export__.account_account_117;2006-10-30;Université de Savoie;4080.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Université de Savoie;;4080.00;__export__.account_journal_5;__export__.account_period_18
459;2006-10-30;__export__.account_journal_5;459;__export__.account_period_18;__export__.account_account_117;2006-10-30;Crédit Suisse;7344.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Crédit Suisse;;7344.00;__export__.account_journal_5;__export__.account_period_18
460;2006-10-30;__export__.account_journal_5;460;__export__.account_period_18;__export__.account_account_117;2006-10-30;HSW Luzern;7344.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;HSW Luzern;;7344.00;__export__.account_journal_5;__export__.account_period_18
461;2006-10-30;__export__.account_journal_5;461;__export__.account_period_18;__export__.account_account_117;2006-10-30;Université de Savoie;7344.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11905;2006-10-30;Université de Savoie;;7344.00;__export__.account_journal_5;__export__.account_period_18
462;2007-05-23;__export__.account_journal_5;462;__export__.account_period_18;__export__.account_account_117;2007-05-23;Expert;4000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Expert;;4000.00;__export__.account_journal_5;__export__.account_period_18
463;2007-05-23;__export__.account_journal_5;463;__export__.account_period_18;__export__.account_account_117;2007-05-23;Formateurs manager;4000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Formateurs manager;;4000.00;__export__.account_journal_5;__export__.account_period_18
464;2007-05-23;__export__.account_journal_5;464;__export__.account_period_18;__export__.account_account_117;2007-05-23;Comité scientif. CEMC - comité applica. CEMC;4000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Comité scientif. CEMC - comité applica. CEMC;;4000.00;__export__.account_journal_5;__export__.account_period_18
465;2007-05-23;__export__.account_journal_5;465;__export__.account_period_18;__export__.account_account_117;2007-05-23;Expert;7500.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Expert;;7500.00;__export__.account_journal_5;__export__.account_period_18
466;2007-05-23;__export__.account_journal_5;466;__export__.account_period_18;__export__.account_account_117;2007-05-23;Formateurs manager;7500.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Formateurs manager;;7500.00;__export__.account_journal_5;__export__.account_period_18
467;2007-05-23;__export__.account_journal_5;467;__export__.account_period_18;__export__.account_account_117;2007-05-23;Comité scientif. CEMC - comité applica. CEMC;7500.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Comité scientif. CEMC - comité applica. CEMC;;7500.00;__export__.account_journal_5;__export__.account_period_18
468;2007-05-23;__export__.account_journal_5;468;__export__.account_period_18;__export__.account_account_117;2007-05-23;Expert;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Expert;;6000.00;__export__.account_journal_5;__export__.account_period_18
469;2007-05-23;__export__.account_journal_5;469;__export__.account_period_18;__export__.account_account_117;2007-05-23;Formateurs manager;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Formateurs manager;;6000.00;__export__.account_journal_5;__export__.account_period_18
470;2007-05-23;__export__.account_journal_5;470;__export__.account_period_18;__export__.account_account_117;2007-05-23;Comité scientif. CEMC - comité applica. CEMC;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;11980;2007-05-23;Comité scientif. CEMC - comité applica. CEMC;;6000.00;__export__.account_journal_5;__export__.account_period_18
471;2008-08-25;__export__.account_journal_5;471;__export__.account_period_18;__export__.account_account_117;2008-08-25;Chambres de commerce;8400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;13024;2008-08-25;Chambres de commerce;;8400.00;__export__.account_journal_5;__export__.account_period_18
472;2008-08-25;__export__.account_journal_5;472;__export__.account_period_18;__export__.account_account_117;2008-08-25;AMBROSETTI;8400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;13024;2008-08-25;AMBROSETTI;;8400.00;__export__.account_journal_5;__export__.account_period_18
473;2008-08-25;__export__.account_journal_5;473;__export__.account_period_18;__export__.account_account_117;2008-08-25;Chambres de commerce;16800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;13024;2008-08-25;Chambres de commerce;;16800.00;__export__.account_journal_5;__export__.account_period_18
474;2008-08-25;__export__.account_journal_5;474;__export__.account_period_18;__export__.account_account_117;2008-08-25;AMBROSETTI;16800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;13024;2008-08-25;AMBROSETTI;;16800.00;__export__.account_journal_5;__export__.account_period_18
475;2008-08-25;__export__.account_journal_5;475;__export__.account_period_18;__export__.account_account_117;2008-08-25;Hôtel Victoria;3000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;13024;2008-08-25;Hôtel Victoria;;3000.00;__export__.account_journal_5;__export__.account_period_18
476;2006-10-26;__export__.account_journal_5;476;__export__.account_period_18;__export__.account_account_117;2006-10-26;Université de Lausanne;9000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14128;2006-10-26;Université de Lausanne;;9000.00;__export__.account_journal_5;__export__.account_period_18
477;2004-09-24;__export__.account_journal_5;477;__export__.account_period_18;__export__.account_account_117;2004-09-24;CCSO Genève;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14196;2004-09-24;CCSO Genève;;6000.00;__export__.account_journal_5;__export__.account_period_18
478;2007-08-09;__export__.account_journal_5;478;__export__.account_period_18;__export__.account_account_117;2007-08-09;Office fédéral de l'environnement des forêts et du paysage;20000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;Office fédéral de l'environnement des forêts et du paysage;;20000.00;__export__.account_journal_5;__export__.account_period_18
479;2007-08-09;__export__.account_journal_5;479;__export__.account_period_18;__export__.account_account_117;2007-08-09;DIAE, ScanE;20000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;DIAE, ScanE;;20000.00;__export__.account_journal_5;__export__.account_period_18
480;2007-08-09;__export__.account_journal_5;480;__export__.account_period_18;__export__.account_account_117;2007-08-09;EPFL, REME;20000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;EPFL, REME;;20000.00;__export__.account_journal_5;__export__.account_period_18
481;2007-08-09;__export__.account_journal_5;481;__export__.account_period_18;__export__.account_account_117;2007-08-09;Office fédéral de l'environnement des forêts et du paysage;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;Office fédéral de l'environnement des forêts et du paysage;;6000.00;__export__.account_journal_5;__export__.account_period_18
482;2007-08-09;__export__.account_journal_5;482;__export__.account_period_18;__export__.account_account_117;2007-08-09;DIAE, ScanE;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;DIAE, ScanE;;6000.00;__export__.account_journal_5;__export__.account_period_18
483;2007-08-09;__export__.account_journal_5;483;__export__.account_period_18;__export__.account_account_117;2007-08-09;EPFL, REME;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;EPFL, REME;;6000.00;__export__.account_journal_5;__export__.account_period_18
484;2007-08-09;__export__.account_journal_5;484;__export__.account_period_18;__export__.account_account_117;2007-08-09;Office fédéral de l'environnement des forêts et du paysage;5000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;Office fédéral de l'environnement des forêts et du paysage;;5000.00;__export__.account_journal_5;__export__.account_period_18
485;2007-08-09;__export__.account_journal_5;485;__export__.account_period_18;__export__.account_account_117;2007-08-09;DIAE, ScanE;5000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;DIAE, ScanE;;5000.00;__export__.account_journal_5;__export__.account_period_18
486;2007-08-09;__export__.account_journal_5;486;__export__.account_period_18;__export__.account_account_117;2007-08-09;EPFL, REME;5000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;14201;2007-08-09;EPFL, REME;;5000.00;__export__.account_journal_5;__export__.account_period_18
487;2007-12-21;__export__.account_journal_5;487;__export__.account_period_18;__export__.account_account_117;2007-12-21;CCSO Genève;18000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;15045;2007-12-21;CCSO Genève;;18000.00;__export__.account_journal_5;__export__.account_period_18
488;2009-06-23;__export__.account_journal_5;488;__export__.account_period_18;__export__.account_account_117;2009-06-23;Université de Genève;25882.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;15954;2009-06-23;Université de Genève;;25882.00;__export__.account_journal_5;__export__.account_period_18
489;2008-01-11;__export__.account_journal_5;489;__export__.account_period_18;__export__.account_account_117;2008-01-11;CCSO;4000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;16352;2008-01-11;CCSO;;4000.00;__export__.account_journal_5;__export__.account_period_18
490;2008-01-11;__export__.account_journal_5;490;__export__.account_period_18;__export__.account_account_117;2008-01-11;intervenants externes;4000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;16352;2008-01-11;intervenants externes;;4000.00;__export__.account_journal_5;__export__.account_period_18
491;2008-01-11;__export__.account_journal_5;491;__export__.account_period_18;__export__.account_account_117;2008-01-11;CCSO;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;16352;2008-01-11;CCSO;;6000.00;__export__.account_journal_5;__export__.account_period_18
492;2008-01-11;__export__.account_journal_5;492;__export__.account_period_18;__export__.account_account_117;2008-01-11;intervenants externes;6000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;16352;2008-01-11;intervenants externes;;6000.00;__export__.account_journal_5;__export__.account_period_18
493;2008-01-11;__export__.account_journal_5;493;__export__.account_period_18;__export__.account_account_117;2008-01-11;CCSO;20000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;16352;2008-01-11;CCSO;;20000.00;__export__.account_journal_5;__export__.account_period_18
494;2008-01-11;__export__.account_journal_5;494;__export__.account_period_18;__export__.account_account_117;2008-01-11;intervenants externes;20000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;16352;2008-01-11;intervenants externes;;20000.00;__export__.account_journal_5;__export__.account_period_18
495;2010-11-24;__export__.account_journal_5;495;__export__.account_period_18;__export__.account_account_117;2010-11-24;CREM;2000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;17702;2010-11-24;CREM;;2000.00;__export__.account_journal_5;__export__.account_period_18
496;2010-11-24;__export__.account_journal_5;496;__export__.account_period_18;__export__.account_account_117;2010-11-24;Société suisse de l'industrie du gaz et de l'eau SSIGE;2000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;17702;2010-11-24;Société suisse de l'industrie du gaz et de l'eau SSIGE;;2000.00;__export__.account_journal_5;__export__.account_period_18
497;2010-11-24;__export__.account_journal_5;497;__export__.account_period_18;__export__.account_account_117;2010-11-24;CREM;4000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;17702;2010-11-24;CREM;;4000.00;__export__.account_journal_5;__export__.account_period_18
498;2010-11-24;__export__.account_journal_5;498;__export__.account_period_18;__export__.account_account_117;2010-11-24;Société suisse de l'industrie du gaz et de l'eau SSIGE;4000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;17702;2010-11-24;Société suisse de l'industrie du gaz et de l'eau SSIGE;;4000.00;__export__.account_journal_5;__export__.account_period_18
499;2010-06-23;__export__.account_journal_5;499;__export__.account_period_18;__export__.account_account_117;2010-06-23;RICHEMONT INTERNATIONAL SA;9000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;18796;2010-06-23;RICHEMONT INTERNATIONAL SA;;9000.00;__export__.account_journal_5;__export__.account_period_18
500;2011-12-12;__export__.account_journal_5;500;__export__.account_period_18;__export__.account_account_117;2011-12-12;Université de Savoie;28875.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20034;2011-12-12;Université de Savoie;;28875.00;__export__.account_journal_5;__export__.account_period_18
501;2009-05-27;__export__.account_journal_5;501;__export__.account_period_18;__export__.account_account_117;2009-05-27;intervenants externes;5400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20711;2009-05-27;intervenants externes;;5400.00;__export__.account_journal_5;__export__.account_period_18
502;2009-05-27;__export__.account_journal_5;502;__export__.account_period_18;__export__.account_account_117;2009-05-27;intervenants externes;13500.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20711;2009-05-27;intervenants externes;;13500.00;__export__.account_journal_5;__export__.account_period_18
503;2011-02-02;__export__.account_journal_5;503;__export__.account_period_18;__export__.account_account_117;2011-02-02;Nimesis;65120.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20780;2011-02-02;Nimesis;;65120.00;__export__.account_journal_5;__export__.account_period_18
504;2011-02-02;__export__.account_journal_5;504;__export__.account_period_18;__export__.account_account_117;2011-02-02;Nimesis;95265.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20780;2011-02-02;Nimesis;;95265.00;__export__.account_journal_5;__export__.account_period_18
